# esp32-c6
aha-mont64, 2.003001500750393, 1.0000000000000089, 1999.00000000002, 1.00000000000001
crc32, 2.14323890967398, 1.0000000000000042, 1871.0000000000068, 1.0000000000000038
cubic, 4.031794871794854, 1.0000000000000044, 975.0000000000035, 1.0000000000000038
edn, 1.9022770398481945, 1.0000000000000016, 2107.999999999985, 1.000000000000007
ud, 2.8281471004243257, 1.0000000000000009, 1414.000000000008, 1.0000000000000058
wikisort, 9.51712328767115, 1.0000000000000087, 292.00000000000136, 1.0000000000000047
statemate, 3.4973776223775848, 1.0000000000000109, 1144.0000000000084, 1.0000000000000073
st, 62.76923076923116, 1.0000000000000062, 65.00000000000063, 1.0000000000000098
slre, 0.9574976122254013, 1.0000000000000049, 4187.999999999994, 1.0000000000000016
sglib-combined, 2.7455172413793085, 1.0000000000000007, 1450.0000000000146, 1.00000000000001
qrduino, 2.441446613088385, 1.0000000000000078, 1742.0000000000166, 1.0000000000000095
picojpeg, 1.4848931466470265, 1.0000000000000075, 2714.0000000000064, 1.0000000000000024
nsichneu, 1.6297352342158955, 1.000000000000006, 2454.999999999995, 1.000000000000002
neetle-sha256, 4.446051167964403, 1.0000000000000004, 899.0000000000073, 1.0000000000000082
neetle-aes, 1.9180562172462976, 1.0000000000000053, 2098.9999999999945, 1.0000000000000027
minver, 13.02280130293157, 1.000000000000002, 307.0000000000027, 1.0000000000000087
matmult-int, 1.9382295719844485, 1.0000000000000067, 2055.9999999999827, 1.0000000000000084
huffbench, 2.516030651641774, 1.000305390143018, 1637.49992366413, 1.000305390143018
