# esp32-c6
aha-mont64, 7.64122137404572, 1.0000000000000107, 523.999999999999, 1.000000000000002
crc32, 10.126262626262559, 1.0000000000000067, 395.99999999999943, 1.0000000000000013
cubic, 14.61338289962837, 1.000000000000008, 268.9999999999974, 1.0000000000000098
edn, 4.717647058823535, 1.000000000000001, 849.9999999999961, 1.0000000000000044
huffbench, 6.6666666666667025, 1.0000000000000053, 618.0000000000034, 1.0000000000000056
matmult-int, 4.087179487179498, 1.0000000000000029, 975.0000000000035, 1.0000000000000038
minver, 28.557142857142626, 1.000000000000008, 140.00000000000006, 1.0000000000000004
neetle-aes, 5.228571428571436, 1.0000000000000013, 770.0000000000045, 1.000000000000006
neetle-sha256, 8.207392197125348, 1.000000000000011, 487.00000000000193, 1.000000000000004
picojpeg, 5.468113975576656, 1.000000000000001, 736.999999999999, 1.0000000000000013
qrduino, 7.67689530685917, 1.0000000000000047, 553.9999999999949, 1.0000000000000093
sglib-combined, 6.996485061511359, 1.000000000000009, 569.0000000000013, 1.0000000000000022
slre, 9.113636363636457, 1.0000000000000104, 440.0000000000015, 1.0000000000000033
st, 140.68965517241267, 1.0000000000000078, 29.000000000000053, 1.000000000000002
statemate, 9.54892601431983, 1.0000000000000022, 418.9999999999963, 1.0000000000000089
ud, 7.244565217391241, 1.0000000000000089, 552.0000000000055, 1.00000000000001
wikisort, 14.17857142857144, 1.0000000000000009, 195.9999999999984, 1.0000000000000082
