# pico2w
edn, 1.9435922576995608, 1.0002344252575277, 2063.1899433198428, 1.0002344252575275
statemate, 15.606986301236672, 1.0018730994627962, 256.35955095846487, 1.0018730994627962
matmult-int, 3.480349344978181, 1.0000000000000044, 1145.0000000000011, 1.0000000000000009
crc32, 8.75545851528385, 1.0000000000000009, 457.99999999999704, 1.0000000000000064
ud, 4.716414072655503, 1.0004051884418281, 847.8899304420846, 1.000405188441828
st, 74.31806038679534, 1.0055199205297496, 54.89917227071455, 1.0055199205297496
neetle-aes, 4.282978723404277, 1.000000000000005, 939.9999999999931, 1.0000000000000073
sglib-combined, 5.163424124513605, 1.0000000000000027, 770.9999999999976, 1.000000000000003
nsichneu, 8.081686490279118, 1.0005150611616282, 495.0699343277642, 1.0005150611616282
minver, 22.335195530726477, 1.00000000000001, 179.00000000000085, 1.0000000000000049
cubic, 8.241609014700373, 1.0003580646852477, 476.9699694547973, 1.0003580646852477
picojpeg, 4.389978213507657, 1.0000000000000073, 918.0000000000047, 1.000000000000005
neetle-sha256, 3.6791240853585077, 1.0004509971892726, 1086.3998895569914, 1.0004509971892726
aha-mont64, 7.0872278411200105, 1.0003471979575242, 564.9599659783531, 1.0003471979575242
wikisort, 15.103260869565156, 1.000000000000004, 184.00000000000114, 1.0000000000000062
slre, 5.736028745557771, 1.0004092070893282, 699.0899414696079, 1.0004092070893282
huffbench, 5.086419753086367, 1.0000000000000104, 809.9999999999948, 1.0000000000000064
qrduino, 5.840108660646134, 1.0005864219772045, 728.2398748261329, 1.0005864219772045
