# esp-wroom-32
aha-mont64, 4.463768115942046, 1.0000000000000038, 896.9999999999957, 1.0000000000000049
crc32, 8.150406504065122, 1.00000000000001, 492.0000000000005, 1.0000000000000009
cubic, 10.427055702917752, 1.0000000000000018, 377.0000000000021, 1.0000000000000056
edn, 3.5113835376532276, 1.0000000000000036, 1141.9999999999914, 1.0000000000000075
huffbench, 5.060990089571722, 1.0003133051146031, 814.0699600438664, 1.0003133051146031
matmult-int, 3.2690730106644446, 1.0000000000000107, 1219.0000000000045, 1.0000000000000038
minver, 24.378048780487994, 1.0000000000000078, 163.99999999999915, 1.000000000000005
neetle-aes, 5.019950124688249, 1.000000000000006, 801.9999999999927, 1.000000000000009
neetle-sha256, 8.0747474747475, 1.000000000000003, 495.0000000000037, 1.0000000000000075
qrduino, 5.516212710765295, 1.00000000000001, 770.9999999999976, 1.000000000000003
picojpeg, 4.333333333333327, 1.0000000000000013, 930.0000000000031, 1.0000000000000033
sglib-combined, 5.231274638633399, 1.0000000000000042, 760.9999999999941, 1.0000000000000078
slre, 6.294442245459134, 1.0004003107990873, 637.0699489526498, 1.0004003107990873
st, 140.3561791832317, 1.008687398071074, 29.068901873380508, 1.008687398071074
statemate, 10.338501291989752, 1.0000000000000087, 387.0000000000038, 1.00000000000001
ud, 5.889543446244499, 1.0000000000000038, 679.0000000000068, 1.00000000000001
wikisort, 14.32474226804109, 1.0000000000000102, 193.9999999999998, 1.000000000000001
