# esp-wroom-32
wikisort, 17.15432098765445, 1.0000000000000078, 162.00000000000128, 1.000000000000008
ud, 8.674620390455479, 1.0000000000000062, 460.99999999999534, 1.0000000000000102
statemate, 14.602189781021922, 1.0000000000000018, 274.0000000000014, 1.0000000000000053
st, 185.4545454545462, 1.000000000000004, 22.000000000000135, 1.0000000000000062
slre, 11.201117318435728, 1.0000000000000024, 358.0000000000029, 1.0000000000000082
sglib-combined, 8.276507276507296, 1.0000000000000024, 480.9999999999972, 1.0000000000000058
qrduino, 9.20562770562766, 1.000000000000005, 462.00000000000415, 1.000000000000009
picojpeg, 6.406995230524608, 1.0000000000000053, 629.0000000000025, 1.000000000000004
neetle-sha256, 9.868892423452758, 1.0002454032115888, 405.00998779775665, 1.0002454032115888
neetle-aes, 6.212962962963027, 1.0000000000000104, 648.0000000000002, 1.0000000000000004
minver, 38.07619047619028, 1.0000000000000053, 105.0000000000003, 1.0000000000000029
matmult-int, 4.818621523579197, 1.0000000000000009, 827.0000000000064, 1.0000000000000078
huffbench, 7.31793960923627, 1.0000000000000049, 563.0000000000008, 1.0000000000000016
edn, 5.531034482758642, 1.000000000000004, 724.9999999999991, 1.0000000000000013
cubic, 11.231428571428472, 1.0000000000000089, 350.00000000000045, 1.0000000000000013
crc32, 12.225609756097457, 1.0000000000000087, 328.00000000000097, 1.000000000000003
aha-mont64, 8.897777777777781, 1.0000000000000004, 449.99999999999983, 1.0000000000000004
