# esp-wroom-32
aha-mont64, 5.631425773434458, 1.0001398534329573, 711.0099930444602, 1.0001398534329573
crc32, 1.4455659697188108, 1.0000000000000047, 2773.9999999999923, 1.0000000000000029
cubic, 6.412724306688438, 1.0000000000000033, 613.0000000000043, 1.000000000000007
edn, 2.3588235294117657, 1.0000000000000004, 1700.0000000000057, 1.0000000000000033
huffbench, 3.2517758484609685, 1.0000000000000115, 1267.0000000000123, 1.0000000000000098
matmult-int, 2.2488713318284397, 1.000000000000001, 1771.999999999986, 1.000000000000008
minver, 11.074792243767217, 1.0000000000000087, 361.0000000000031, 1.0000000000000087
neetle-aes, 2.362676056338019, 1.0000000000000038, 1704.0000000000143, 1.0000000000000084
neetle-sha256, 2.1489247311828024, 1.000000000000003, 1859.9999999999918, 1.0000000000000044
nsichneu, 8.21560574948658, 1.0000000000000089, 487.00000000000193, 1.000000000000004
picojpeg, 3.0277986476333685, 1.0000000000000033, 1331.0000000000136, 1.0000000000000102
qrduino, 4.899769585253487, 1.0000000000000062, 868.0000000000097, 1.000000000000011
sglib-combined, 3.3064784053155996, 1.0000000000000047, 1204.00000000001, 1.0000000000000084
slre, 2.4891371818746286, 1.0000000000000067, 1611.0000000000123, 1.0000000000000078
st, 67.99999999999979, 1.000000000000003, 59.999999999999936, 1.000000000000001
statemate, 11.113888888888958, 1.0000000000000062, 360.0000000000016, 1.0000000000000044
ud, 1.7989203778677338, 1.0000000000000069, 2222.9999999999923, 1.0000000000000036
wikisort, 2.9221871713985146, 1.0000000000000047, 950.9999999999911, 1.0000000000000093
